"sampleID","param","error","scam_p","scam_u","quad_u","rmax_u","rmed_u","rprop_u","lines3_u","func"
14394,8,0.3,0.000157273146180717,1,1,1,1,1,0,"norm-var-sd"
14398,8,0.3,0.00717264124997412,1,1,1,1,1,0,"norm-var-sd"
14402,8,0.3,0.00351517261473825,1,1,1,1,1,0,"norm-var-sd"
14406,8,0.3,0.038561353389354,1,1,1,1,1,0,"norm-var-sd"
14410,8,0.3,1.23026717237973e-06,1,1,1,1,1,0,"norm-var-sd"
14414,8,0.3,0.00651516640986718,1,1,1,1,1,0,"norm-var-sd"
14418,8,0.3,0.026354861294959,1,1,1,0,1,0,"norm-var-sd"
14422,8,0.3,0.000471497074359861,1,1,1,1,1,0,"norm-var-sd"
14426,8,0.3,2.36139882118446e-06,1,1,1,1,1,0,"norm-var-sd"
14430,8,0.3,0.000808634893331504,1,1,1,1,1,0,"norm-var-sd"
14434,8,0.3,0.0399606451371699,1,1,1,1,1,0,"norm-var-sd"
14438,8,0.3,0.000568292893510572,1,1,1,1,1,0,"norm-var-sd"
14442,8,0.3,0.0190771557957861,1,1,0,0,0,0,"norm-var-sd"
14446,8,0.3,0.0851088047521146,0,1,1,1,1,0,"norm-var-sd"
14450,8,0.3,0.00522504173248235,1,1,1,1,1,0,"norm-var-sd"
14454,8,0.3,0.00327625628146525,1,1,1,1,1,0,"norm-var-sd"
14458,8,0.3,1.74688881212716e-05,1,1,1,1,1,0,"norm-var-sd"
14462,8,0.3,0.00554033734581836,1,1,1,1,1,0,"norm-var-sd"
14466,8,0.3,0.0349748473492045,1,1,0,0,0,0,"norm-var-sd"
14470,8,0.3,0.00016596799893807,1,1,1,1,1,0,"norm-var-sd"
14474,8,0.3,0.00126697813468396,1,1,1,1,1,0,"norm-var-sd"
14478,8,0.3,0.00289941751928114,1,1,1,1,1,0,"norm-var-sd"
14482,8,0.3,0.000847699042831231,1,1,1,1,1,0,"norm-var-sd"
14486,8,0.3,0.00530029778523186,1,1,1,1,1,0,"norm-var-sd"
14490,8,0.3,0.0328486130502187,1,1,1,1,1,0,"norm-var-sd"
14494,8,0.3,0.0761411224341293,0,1,0,0,0,0,"norm-var-sd"
14498,8,0.3,9.64768042815419e-05,1,1,1,1,1,0,"norm-var-sd"
14502,8,0.3,0.0309936437578108,1,1,0,0,0,0,"norm-var-sd"
14506,8,0.3,0.177817899798173,0,1,0,0,0,0,"norm-var-sd"
14510,8,0.3,4.51212126605443e-05,1,1,1,1,1,0,"norm-var-sd"
14514,8,0.3,0.000829461795503613,1,1,1,1,1,0,"norm-var-sd"
14518,8,0.3,0.000199294529911151,1,1,1,1,1,0,"norm-var-sd"
14522,8,0.3,0.00217869235801803,1,1,1,0,1,0,"norm-var-sd"
14526,8,0.3,0.00806717772495543,1,1,1,1,1,0,"norm-var-sd"
14530,8,0.3,0.00091716602214452,1,1,1,1,1,0,"norm-var-sd"
14534,8,0.3,0.00546862582335901,1,1,1,1,1,0,"norm-var-sd"
14538,8,0.3,0.000512955730784967,1,1,1,1,1,0,"norm-var-sd"
14542,8,0.3,0.0642382105712546,0,1,1,1,1,0,"norm-var-sd"
14546,8,0.3,0.0211363817163027,1,1,1,0,0,0,"norm-var-sd"
14550,8,0.3,0.0086607202446576,1,1,1,1,1,0,"norm-var-sd"
14554,8,0.3,0.0301585934865847,1,1,1,1,1,0,"norm-var-sd"
14558,8,0.3,0.0152265561807062,1,1,1,1,1,0,"norm-var-sd"
14562,8,0.3,0.000169802865664589,1,1,1,1,1,0,"norm-var-sd"
14566,8,0.3,0.00117055865877881,1,1,1,1,1,0,"norm-var-sd"
14570,8,0.3,0.046202237110589,1,1,0,0,0,0,"norm-var-sd"
14574,8,0.3,0.000311924625185263,1,1,1,1,1,0,"norm-var-sd"
14578,8,0.3,0.000161648346389582,1,1,1,1,1,0,"norm-var-sd"
14582,8,0.3,0.00263965193236358,1,1,1,1,1,0,"norm-var-sd"
14586,8,0.3,2.34348416004101e-05,1,1,1,1,1,0,"norm-var-sd"
14590,8,0.3,0.00458339667040285,1,1,1,1,1,0,"norm-var-sd"
14594,8,0.3,0.000780144487712004,1,1,1,1,1,0,"norm-var-sd"
14598,8,0.3,0.224563315082589,0,1,1,1,1,0,"norm-var-sd"
14602,8,0.3,0.00133294775246716,1,1,1,1,1,0,"norm-var-sd"
14606,8,0.3,0.00231991005902827,1,1,1,1,1,0,"norm-var-sd"
14610,8,0.3,0.00636695889039941,1,1,1,1,1,0,"norm-var-sd"
14614,8,0.3,0.00155143796037574,1,1,1,1,1,0,"norm-var-sd"
14618,8,0.3,3.95751080034498e-06,1,1,1,1,1,0,"norm-var-sd"
14622,8,0.3,2.73916752832602e-08,1,1,1,1,1,0,"norm-var-sd"
14626,8,0.3,0.0960032140178724,0,1,0,1,1,0,"norm-var-sd"
14630,8,0.3,0.00138369977065288,1,1,1,1,1,0,"norm-var-sd"
14634,8,0.3,7.18602853014994e-05,1,1,1,1,1,0,"norm-var-sd"
14638,8,0.3,0.000166824840550591,1,1,1,1,1,0,"norm-var-sd"
14642,8,0.3,0.00196406943433638,1,1,1,1,1,0,"norm-var-sd"
14646,8,0.3,0.00556550780199687,1,1,1,1,1,0,"norm-var-sd"
14650,8,0.3,0.000144619675765169,1,1,1,1,1,0,"norm-var-sd"
14654,8,0.3,0.00012062026660497,1,1,1,1,1,0,"norm-var-sd"
14658,8,0.3,0.00360326508427443,1,1,1,1,1,0,"norm-var-sd"
14662,8,0.3,0.0393198844510292,1,1,0,0,0,0,"norm-var-sd"
14666,8,0.3,0.000111080430365496,1,1,1,1,1,0,"norm-var-sd"
14670,8,0.3,0.00172492630018068,1,1,1,1,1,0,"norm-var-sd"
14674,8,0.3,0.0232664593863614,1,1,1,1,1,0,"norm-var-sd"
14678,8,0.3,0.0044153041783851,1,1,1,1,1,0,"norm-var-sd"
14682,8,0.3,0.00571458806633132,1,1,1,1,1,0,"norm-var-sd"
14686,8,0.3,0.240303586299788,0,1,0,0,0,0,"norm-var-sd"
14690,8,0.3,0.253851478714955,0,1,0,0,0,0,"norm-var-sd"
14694,8,0.3,0.00386783195284004,1,1,1,1,1,0,"norm-var-sd"
14698,8,0.3,0.030933248113689,1,1,1,1,1,0,"norm-var-sd"
14702,8,0.3,1.90266974574813e-05,1,1,1,1,1,0,"norm-var-sd"
14706,8,0.3,0.00107246428325541,1,1,1,1,1,0,"norm-var-sd"
14710,8,0.3,0.0545144255182822,0,1,1,0,0,0,"norm-var-sd"
14714,8,0.3,0.000810408846010843,1,1,1,1,1,0,"norm-var-sd"
14718,8,0.3,0.0009916970358078,1,1,1,1,1,0,"norm-var-sd"
14722,8,0.3,0.003544325108329,1,1,1,1,1,0,"norm-var-sd"
14726,8,0.3,0.00114281733689307,1,1,1,1,1,0,"norm-var-sd"
14730,8,0.3,0.000173359789517952,1,1,1,1,1,0,"norm-var-sd"
14734,8,0.3,0.000195702970536853,1,1,1,1,1,0,"norm-var-sd"
14738,8,0.3,0.0669645179187536,0,1,1,1,1,0,"norm-var-sd"
14742,8,0.3,0.0640803526300778,0,0,0,0,0,0,"norm-var-sd"
14746,8,0.3,0.00294156445936934,1,1,1,1,1,0,"norm-var-sd"
14750,8,0.3,0.000620669652840409,1,1,1,1,1,0,"norm-var-sd"
14754,8,0.3,0.000239867597017438,1,1,1,1,1,0,"norm-var-sd"
14758,8,0.3,0.000903121737581341,1,1,1,0,0,0,"norm-var-sd"
14762,8,0.3,0.000578160967778234,1,1,1,1,1,0,"norm-var-sd"
14766,8,0.3,0.0295341648423836,1,1,0,0,0,0,"norm-var-sd"
14770,8,0.3,0.000396661276496701,1,1,1,1,1,0,"norm-var-sd"
14774,8,0.3,0.00176117120509571,1,1,1,1,1,0,"norm-var-sd"
14778,8,0.3,0.0186034106581832,1,1,0,0,0,0,"norm-var-sd"
14782,8,0.3,0.0126865031413034,1,1,0,0,0,0,"norm-var-sd"
14786,8,0.3,0.0172773835874365,1,1,1,1,1,0,"norm-var-sd"
14790,8,0.3,0.0102735577003161,1,1,1,1,1,0,"norm-var-sd"
14794,8,0.3,0.0471393890949443,1,1,1,0,0,0,"norm-var-sd"
14798,8,0.3,0.000200268893502891,1,1,1,1,1,0,"norm-var-sd"
14802,8,0.3,0.00224601370359266,1,1,1,1,1,0,"norm-var-sd"
14806,8,0.3,0.00763821856626265,1,1,1,1,1,0,"norm-var-sd"
14810,8,0.3,0.00540534825725049,1,1,1,1,1,0,"norm-var-sd"
14814,8,0.3,0.00777894373932075,1,1,1,1,1,0,"norm-var-sd"
14818,8,0.3,0.00318259891733685,1,1,1,0,1,0,"norm-var-sd"
14822,8,0.3,0.00544448653570279,1,1,1,1,1,0,"norm-var-sd"
14826,8,0.3,0.000902741369277637,1,1,1,1,1,0,"norm-var-sd"
14830,8,0.3,0.00261757730358206,1,1,1,1,1,0,"norm-var-sd"
14834,8,0.3,0.0105674743033531,1,1,0,0,0,0,"norm-var-sd"
14838,8,0.3,5.79527511257633e-05,1,1,1,1,1,0,"norm-var-sd"
14842,8,0.3,0.00299391210321346,1,1,0,0,1,0,"norm-var-sd"
14846,8,0.3,0.000150134821838512,1,1,1,1,1,0,"norm-var-sd"
14850,8,0.3,0.000251498490671881,1,1,1,1,1,0,"norm-var-sd"
14854,8,0.3,0.00126199873077693,1,1,1,1,1,0,"norm-var-sd"
14858,8,0.3,0.00236763514147584,1,1,1,1,1,0,"norm-var-sd"
14862,8,0.3,0.00277027313601934,1,1,1,1,1,0,"norm-var-sd"
14866,8,0.3,0.0338078277891176,1,1,1,1,1,0,"norm-var-sd"
14870,8,0.3,0.0401200317194029,1,1,1,1,1,0,"norm-var-sd"
14874,8,0.3,0.00177319715082849,1,1,1,1,1,0,"norm-var-sd"
14878,8,0.3,0.00494016830098882,1,1,1,1,1,0,"norm-var-sd"
14882,8,0.3,0.000147868723966299,1,1,1,1,1,0,"norm-var-sd"
14886,8,0.3,0.000153089636284792,1,1,1,1,1,0,"norm-var-sd"
14890,8,0.3,1.52508277206984e-05,1,1,1,1,1,0,"norm-var-sd"
14894,8,0.3,0.0030645680280447,1,1,1,1,1,0,"norm-var-sd"
14898,8,0.3,0.00110095931732987,1,1,1,1,1,0,"norm-var-sd"
14902,8,0.3,0.0202065396380742,1,1,1,1,1,0,"norm-var-sd"
14906,8,0.3,0.0024991377415757,1,1,1,1,1,0,"norm-var-sd"
14910,8,0.3,0.0166282322597881,1,1,1,1,1,0,"norm-var-sd"
14914,8,0.3,0.00506113567480239,1,1,1,0,0,0,"norm-var-sd"
14918,8,0.3,0.00355311638934354,1,1,1,1,1,0,"norm-var-sd"
14922,8,0.3,0.0338974559428869,1,1,1,1,1,0,"norm-var-sd"
14926,8,0.3,0.00267981649334934,1,1,1,1,1,0,"norm-var-sd"
14930,8,0.3,0.018615192728625,1,1,1,1,1,0,"norm-var-sd"
14934,8,0.3,0.00887060638884108,1,1,0,0,1,0,"norm-var-sd"
14938,8,0.3,4.86446138216016e-06,1,1,1,1,1,0,"norm-var-sd"
14942,8,0.3,0.0575706879731254,0,1,0,0,0,0,"norm-var-sd"
14946,8,0.3,0.00153898032919547,1,1,1,1,1,0,"norm-var-sd"
14950,8,0.3,0.0159069658935874,1,1,1,1,1,0,"norm-var-sd"
14954,8,0.3,0.00084878148821759,1,1,1,1,1,0,"norm-var-sd"
14958,8,0.3,0.0400902925832076,1,1,0,0,0,0,"norm-var-sd"
14962,8,0.3,0.00096670090043627,1,1,1,1,1,0,"norm-var-sd"
14966,8,0.3,0.00103734963244001,1,1,1,1,1,0,"norm-var-sd"
14970,8,0.3,0.0020765635852853,1,1,1,1,1,0,"norm-var-sd"
14974,8,0.3,0.00336666560071536,1,1,1,1,1,0,"norm-var-sd"
14978,8,0.3,0.00180128945392526,1,1,1,1,1,0,"norm-var-sd"
14982,8,0.3,9.29377265411908e-05,1,1,1,1,1,0,"norm-var-sd"
14986,8,0.3,0.0160358609975777,1,1,1,0,0,0,"norm-var-sd"
14990,8,0.3,0.0102284053731235,1,1,1,1,1,0,"norm-var-sd"
14994,8,0.3,0.00635909457291646,1,1,1,1,1,0,"norm-var-sd"
14998,8,0.3,0.00205498474876109,1,1,1,1,1,0,"norm-var-sd"
15002,8,0.3,0.00459754873514111,1,1,1,1,1,0,"norm-var-sd"
15006,8,0.3,0.00394546820046843,1,1,1,1,1,0,"norm-var-sd"
15010,8,0.3,0.0064997560688563,1,1,1,1,1,0,"norm-var-sd"
15014,8,0.3,0.0614034353118406,0,1,1,1,1,0,"norm-var-sd"
15018,8,0.3,0.00660091168907339,1,1,1,1,1,0,"norm-var-sd"
15022,8,0.3,0.000169669630180619,1,1,1,1,1,0,"norm-var-sd"
15026,8,0.3,0.000698367342543006,1,1,1,1,1,0,"norm-var-sd"
15030,8,0.3,0.144282494390826,0,1,0,0,0,0,"norm-var-sd"
15034,8,0.3,0.000544549070395414,1,1,1,1,1,0,"norm-var-sd"
15038,8,0.3,0.0255051970925107,1,1,0,0,0,0,"norm-var-sd"
15042,8,0.3,0.0023197179253613,1,1,1,1,1,0,"norm-var-sd"
15046,8,0.3,0.0106731386118969,1,1,1,1,1,0,"norm-var-sd"
15050,8,0.3,0.00106999801443542,1,1,1,1,1,0,"norm-var-sd"
15054,8,0.3,0.00817299183452188,1,1,1,1,1,0,"norm-var-sd"
15058,8,0.3,0.00895486256307346,1,1,1,1,1,0,"norm-var-sd"
15062,8,0.3,3.31239260041383e-06,1,1,1,1,1,0,"norm-var-sd"
15066,8,0.3,0.0373825063144332,1,0,0,0,0,0,"norm-var-sd"
15070,8,0.3,0.00823636496050087,1,1,1,1,1,0,"norm-var-sd"
15074,8,0.3,0.00923107821081825,1,1,1,1,1,0,"norm-var-sd"
15078,8,0.3,0.0131107289979248,1,1,1,1,1,0,"norm-var-sd"
15082,8,0.3,0.010820261724111,1,1,1,1,1,0,"norm-var-sd"
15086,8,0.3,0.0010960808336759,1,1,1,1,1,0,"norm-var-sd"
15090,8,0.3,2.30258824512087e-05,1,1,1,1,1,0,"norm-var-sd"
15094,8,0.3,0.0151435636373883,1,1,1,1,1,0,"norm-var-sd"
15098,8,0.3,0.00177776882729395,1,1,1,1,1,0,"norm-var-sd"
15102,8,0.3,0.00220317784337983,1,1,1,1,1,0,"norm-var-sd"
15106,8,0.3,0.0135783043494525,1,1,1,1,1,0,"norm-var-sd"
15110,8,0.3,0.000110225729970065,1,1,1,1,1,0,"norm-var-sd"
15114,8,0.3,0.013250135162943,1,1,1,1,1,0,"norm-var-sd"
15118,8,0.3,0.00752555701420049,1,1,1,1,1,0,"norm-var-sd"
15122,8,0.3,1.80291872244406e-05,1,1,1,1,1,0,"norm-var-sd"
15126,8,0.3,0.00587131644035279,1,1,1,1,1,0,"norm-var-sd"
15130,8,0.3,0.0100493543905278,1,1,0,0,1,0,"norm-var-sd"
15134,8,0.3,0.00323056981851699,1,1,1,1,1,0,"norm-var-sd"
15138,8,0.3,0.155312615879901,0,1,0,0,0,0,"norm-var-sd"
15142,8,0.3,0.00513047475495225,1,1,1,1,1,0,"norm-var-sd"
15146,8,0.3,0.000407093551310164,1,1,1,1,1,0,"norm-var-sd"
15150,8,0.3,0.0461519488084828,1,1,1,1,1,0,"norm-var-sd"
15154,8,0.3,0.00666629535478171,1,1,1,1,1,0,"norm-var-sd"
15158,8,0.3,0.00347126485721223,1,1,1,1,1,0,"norm-var-sd"
15162,8,0.3,3.81597292462993e-05,1,1,1,1,1,0,"norm-var-sd"
15166,8,0.3,0.0290460868035407,1,1,1,1,1,0,"norm-var-sd"
15170,8,0.3,0.18965182703583,0,1,0,0,0,0,"norm-var-sd"
15174,8,0.3,0.000883989336693383,1,1,1,1,1,0,"norm-var-sd"
15178,8,0.3,0.00620801503468511,1,1,1,0,0,0,"norm-var-sd"
15182,8,0.3,0.000119229240582913,1,1,1,1,1,0,"norm-var-sd"
15186,8,0.3,0.00422688796445822,1,1,1,1,1,0,"norm-var-sd"
15190,8,0.3,0.00208238793241315,1,1,1,1,1,0,"norm-var-sd"
15194,8,0.3,NA,NA,1,1,1,1,0,"norm-var-sd"
15198,8,0.3,0.0420989305364966,1,1,1,1,1,0,"norm-var-sd"
15202,8,0.3,0.00516441225713777,1,1,1,1,1,0,"norm-var-sd"
15206,8,0.3,0.00580365620956929,1,1,1,1,1,0,"norm-var-sd"
15210,8,0.3,0.000135322616997085,1,1,1,1,1,0,"norm-var-sd"
15214,8,0.3,0.0149297570844115,1,1,1,1,1,0,"norm-var-sd"
15218,8,0.3,0.00521567006357515,1,1,1,1,1,0,"norm-var-sd"
15222,8,0.3,0.00842914499482525,1,1,1,1,1,0,"norm-var-sd"
15226,8,0.3,0.0121544139155646,1,1,1,1,1,0,"norm-var-sd"
15230,8,0.3,0.0282599582237846,1,1,0,0,1,0,"norm-var-sd"
15234,8,0.3,1.86628203362667e-05,1,1,1,1,1,0,"norm-var-sd"
15238,8,0.3,0.0095398147012938,1,1,1,1,1,0,"norm-var-sd"
15242,8,0.3,0.0032719764674666,1,1,1,1,1,0,"norm-var-sd"
15246,8,0.3,0.00286766168499277,1,1,1,1,1,0,"norm-var-sd"
15250,8,0.3,0.00249344580346463,1,1,1,1,1,0,"norm-var-sd"
15254,8,0.3,0.0361386261574072,1,1,0,0,0,0,"norm-var-sd"
15258,8,0.3,0.000760653258613948,1,1,1,1,1,0,"norm-var-sd"
15262,8,0.3,0.00476589637920095,1,1,1,1,1,0,"norm-var-sd"
15266,8,0.3,0.000231984276764952,1,1,1,1,1,0,"norm-var-sd"
15270,8,0.3,0.0368991105296149,1,1,1,1,1,0,"norm-var-sd"
15274,8,0.3,0.00336936120710513,1,1,1,1,1,0,"norm-var-sd"
15278,8,0.3,0.00157128078257916,1,1,1,1,1,0,"norm-var-sd"
15282,8,0.3,0.00063779563963257,1,1,1,1,1,0,"norm-var-sd"
15286,8,0.3,0.00311731508966756,1,1,1,1,1,0,"norm-var-sd"
15290,8,0.3,0.000141804727315484,1,1,1,1,1,0,"norm-var-sd"
15294,8,0.3,0.00123810861827308,1,1,1,1,1,0,"norm-var-sd"
15298,8,0.3,0.00929366525478198,1,1,0,0,0,0,"norm-var-sd"
15302,8,0.3,6.75898153601885e-05,1,1,1,1,1,0,"norm-var-sd"
15306,8,0.3,0.000358271823401127,1,1,1,1,1,0,"norm-var-sd"
15310,8,0.3,0.00739685475501944,1,1,1,1,1,0,"norm-var-sd"
15314,8,0.3,0.00122437588582432,1,1,1,1,1,0,"norm-var-sd"
15318,8,0.3,0.00325678556548031,1,1,1,1,1,0,"norm-var-sd"
15322,8,0.3,2.46999478960423e-05,1,1,1,1,1,0,"norm-var-sd"
15326,8,0.3,0.0669469669859468,0,1,0,0,0,0,"norm-var-sd"
15330,8,0.3,0.0111162818726113,1,1,1,1,1,0,"norm-var-sd"
15334,8,0.3,0.0127078400337909,1,1,1,1,1,0,"norm-var-sd"
15338,8,0.3,0.000805242243833279,1,1,1,1,1,0,"norm-var-sd"
15342,8,0.3,0.00547347831518796,1,1,1,1,1,0,"norm-var-sd"
15346,8,0.3,0.00135278015429956,1,1,1,1,1,0,"norm-var-sd"
15350,8,0.3,0.000292876822833386,1,1,1,1,1,0,"norm-var-sd"
15354,8,0.3,0.00468704349408277,1,1,1,1,1,0,"norm-var-sd"
15358,8,0.3,0.00402118604739553,1,1,1,1,1,0,"norm-var-sd"
15362,8,0.3,0.00476123676950744,1,1,1,1,1,0,"norm-var-sd"
15366,8,0.3,0.00230073791591177,1,1,1,1,1,0,"norm-var-sd"
15370,8,0.3,2.77979709064354e-05,1,1,1,1,1,0,"norm-var-sd"
15374,8,0.3,0.026708672969569,1,1,0,1,1,0,"norm-var-sd"
15378,8,0.3,0.00120884519228997,1,1,1,1,1,0,"norm-var-sd"
15382,8,0.3,0.0122174905436609,1,1,1,1,1,0,"norm-var-sd"
15386,8,0.3,0.00108756955321984,1,1,1,1,1,0,"norm-var-sd"
15390,8,0.3,7.49123083352065e-07,1,1,1,1,1,0,"norm-var-sd"
15394,8,0.3,0.00124934624114054,1,1,1,1,1,0,"norm-var-sd"
15398,8,0.3,0.000172641016199331,1,1,1,1,1,0,"norm-var-sd"
15402,8,0.3,1.60492203232932e-06,1,1,1,1,1,0,"norm-var-sd"
15406,8,0.3,0.00919490838828903,1,1,1,0,1,0,"norm-var-sd"
15410,8,0.3,0.00218646457170035,1,1,1,1,1,0,"norm-var-sd"
15414,8,0.3,0.0973533730829542,0,1,0,0,0,0,"norm-var-sd"
15418,8,0.3,4.30927210171829e-06,1,1,1,1,1,0,"norm-var-sd"
15422,8,0.3,0.00154419438859725,1,1,1,1,1,0,"norm-var-sd"
15426,8,0.3,0.000349767635256983,1,1,1,1,1,0,"norm-var-sd"
15430,8,0.3,0.0129434422012619,1,1,1,1,1,0,"norm-var-sd"
15434,8,0.3,0.000703976142265264,1,1,1,1,1,0,"norm-var-sd"
15438,8,0.3,0.000775124627751996,1,0,1,1,1,0,"norm-var-sd"
15442,8,0.3,0.000309357086879502,1,1,1,1,1,0,"norm-var-sd"
15446,8,0.3,0.000649616467647708,1,1,1,1,1,0,"norm-var-sd"
15450,8,0.3,0.000382904756265515,1,1,1,1,1,0,"norm-var-sd"
15454,8,0.3,0.00125307464633789,1,1,1,1,1,0,"norm-var-sd"
15458,8,0.3,0.00386419906196985,1,1,1,1,1,0,"norm-var-sd"
15462,8,0.3,0.0147790953056414,1,1,1,1,1,0,"norm-var-sd"
15466,8,0.3,0.00196965822143929,1,1,1,1,1,0,"norm-var-sd"
15470,8,0.3,0.284796643810644,0,1,0,0,0,0,"norm-var-sd"
15474,8,0.3,4.30388201292379e-05,1,1,1,1,1,0,"norm-var-sd"
15478,8,0.3,0.000157288070233134,1,1,1,1,1,0,"norm-var-sd"
15482,8,0.3,0.0159667544486889,1,1,1,1,1,0,"norm-var-sd"
15486,8,0.3,0.00181674440032932,1,1,1,1,1,0,"norm-var-sd"
15490,8,0.3,0.000133712424085749,1,1,1,1,1,0,"norm-var-sd"
15494,8,0.3,0.00402561575389636,1,1,1,0,1,0,"norm-var-sd"
15498,8,0.3,0.00147070221008568,1,1,1,1,1,0,"norm-var-sd"
15502,8,0.3,0.000131228235295015,1,1,1,1,1,0,"norm-var-sd"
15506,8,0.3,0.00719298325216175,1,1,1,1,1,0,"norm-var-sd"
15510,8,0.3,0.000157330184565097,1,1,1,1,1,0,"norm-var-sd"
15514,8,0.3,0.0970762731061638,0,1,0,0,0,0,"norm-var-sd"
15518,8,0.3,1.57207405216687e-05,1,1,1,1,1,0,"norm-var-sd"
15522,8,0.3,0.0178518228375512,1,1,1,1,1,0,"norm-var-sd"
15526,8,0.3,0.00283810010694105,1,1,1,1,1,0,"norm-var-sd"
15530,8,0.3,0.0560347734925414,0,1,0,0,0,0,"norm-var-sd"
15534,8,0.3,0.0805503434622772,0,1,0,0,1,0,"norm-var-sd"
15538,8,0.3,0.00320699184980284,1,1,1,1,1,0,"norm-var-sd"
15542,8,0.3,0.00126737207853523,1,1,1,1,1,0,"norm-var-sd"
15546,8,0.3,0.000174148132576214,1,1,1,1,1,0,"norm-var-sd"
15550,8,0.3,0.0223031018774849,1,1,1,1,1,0,"norm-var-sd"
15554,8,0.3,0.00273799141911836,1,1,1,1,1,0,"norm-var-sd"
15558,8,0.3,0.000218990900120046,1,1,1,1,1,0,"norm-var-sd"
15562,8,0.3,3.98990466842107e-07,1,1,1,1,1,0,"norm-var-sd"
15566,8,0.3,3.2738743530416e-12,1,1,1,1,1,0,"norm-var-sd"
15570,8,0.3,0.0412105297342825,1,1,0,0,0,0,"norm-var-sd"
15574,8,0.3,0.00330895201166021,1,1,1,1,1,0,"norm-var-sd"
15578,8,0.3,0.0014014015837792,1,1,1,1,1,0,"norm-var-sd"
15582,8,0.3,0.0202631934374784,1,1,1,1,0,0,"norm-var-sd"
15586,8,0.3,0.0246189263472732,1,1,0,1,1,0,"norm-var-sd"
15590,8,0.3,0.0318925468650026,1,1,1,1,1,0,"norm-var-sd"
15594,8,0.3,0.00212440400019064,1,1,1,1,1,0,"norm-var-sd"
15598,8,0.3,0.0803736358424663,0,1,0,0,0,0,"norm-var-sd"
15602,8,0.3,0.000894902708640863,1,1,1,1,1,0,"norm-var-sd"
15606,8,0.3,0.0154138932948955,1,1,0,0,0,0,"norm-var-sd"
15610,8,0.3,0.0302194096149645,1,1,1,1,1,0,"norm-var-sd"
15614,8,0.3,0.153200915959855,0,1,0,0,0,0,"norm-var-sd"
15618,8,0.3,0.00628478600168015,1,1,1,1,1,0,"norm-var-sd"
15622,8,0.3,NA,NA,1,0,0,0,0,"norm-var-sd"
15626,8,0.3,0.0303833398252345,1,1,1,1,1,0,"norm-var-sd"
15630,8,0.3,0.0143412367031571,1,1,1,0,1,0,"norm-var-sd"
15634,8,0.3,0.000383967471717643,1,1,1,1,1,0,"norm-var-sd"
15638,8,0.3,0.00643851068199642,1,1,1,1,1,0,"norm-var-sd"
15642,8,0.3,0.0035626352364738,1,1,1,1,1,0,"norm-var-sd"
15646,8,0.3,0.000213234896037385,1,1,1,1,1,0,"norm-var-sd"
15650,8,0.3,3.8882711181309e-05,1,1,1,1,1,0,"norm-var-sd"
15654,8,0.3,0.0249410218026635,1,1,0,0,0,0,"norm-var-sd"
15658,8,0.3,0.030331220715871,1,1,1,0,1,0,"norm-var-sd"
15662,8,0.3,0.0603709087485657,0,1,0,0,0,0,"norm-var-sd"
15666,8,0.3,0.0324227765547995,1,1,1,1,1,0,"norm-var-sd"
15670,8,0.3,0.00381114185658702,1,1,1,1,1,0,"norm-var-sd"
15674,8,0.3,0.000104864874632564,1,1,1,1,1,0,"norm-var-sd"
15678,8,0.3,0.00160590669182642,1,1,1,1,1,0,"norm-var-sd"
15682,8,0.3,0.00139399791423675,1,1,1,1,1,0,"norm-var-sd"
15686,8,0.3,0.00381944123480765,1,1,1,1,1,0,"norm-var-sd"
15690,8,0.3,0.00106448436640688,1,1,1,1,1,0,"norm-var-sd"
15694,8,0.3,0.0314009179361947,1,1,1,1,1,0,"norm-var-sd"
15698,8,0.3,0.000459372542126509,1,1,1,1,1,0,"norm-var-sd"
15702,8,0.3,0.0314633436189969,1,1,1,1,1,0,"norm-var-sd"
15706,8,0.3,0.00632725490442311,1,1,1,1,1,0,"norm-var-sd"
15710,8,0.3,0.00041642917181819,1,1,1,1,1,0,"norm-var-sd"
15714,8,0.3,0.000203938537257659,1,1,1,1,1,0,"norm-var-sd"
15718,8,0.3,0.000149513754173248,1,1,1,1,1,0,"norm-var-sd"
15722,8,0.3,0.00901369770999213,1,1,1,1,1,0,"norm-var-sd"
15726,8,0.3,0.00166934532811212,1,1,1,1,1,0,"norm-var-sd"
15730,8,0.3,0.0133329724519945,1,1,1,1,1,0,"norm-var-sd"
15734,8,0.3,0.0222966980805109,1,1,0,0,0,0,"norm-var-sd"
15738,8,0.3,0.0361588867732384,1,1,0,0,0,0,"norm-var-sd"
15742,8,0.3,0.00211702217216725,1,1,1,1,1,0,"norm-var-sd"
15746,8,0.3,0.00118329899466966,1,1,1,1,1,0,"norm-var-sd"
15750,8,0.3,0.00762636275728618,1,1,1,1,1,0,"norm-var-sd"
15754,8,0.3,0.00387708557344188,1,1,1,1,1,0,"norm-var-sd"
15758,8,0.3,0.000904157181089282,1,1,1,1,1,0,"norm-var-sd"
15762,8,0.3,0.103493548415401,0,1,0,0,0,0,"norm-var-sd"
15766,8,0.3,0.024991510437038,1,1,1,0,1,0,"norm-var-sd"
15770,8,0.3,6.23449420554452e-06,1,1,1,1,1,0,"norm-var-sd"
15774,8,0.3,3.9279310584406e-05,1,1,1,1,1,0,"norm-var-sd"
15778,8,0.3,0.00159681225555305,1,1,1,1,1,0,"norm-var-sd"
